"Gen","Type","C1","C2","C3","T1","T2","T3"
"Gen-42","Target",28.1483642556705,34.3378323474899,18.6153867358807,32.7217423883267,20.2107908544131,33.2621317727026
"Gen-43","Target",22.2444595806301,23.9579815089237,32.1480319388211,23.9507960430346,21.2710007410496,19.3422843583394
"Gen-44","Target",30.3362176527735,22.9732603230514,31.3194970218465,22.4329222002998,21.7870233431458,20.3926334218122
"Gen-45","Target",25.2726181629114,19.3550130815711,22.9206076250412,20.7621944742277,27.1006458939519,24.5236506478395
"Gen-46","Target",26.4826646691654,31.0073835272342,21.177971025696,25.6430874180514,30.5760750954505,31.078990744194
"Gen-47","Target",25.3799519098829,31.9108286497649,19.3768297336064,29.8517961855978,33.8934301428962,19.6211497241165
"Gen-48","Target",25.7867459887639,31.5922284836415,20.2892578630708,23.3538582315668,33.0129040922038,29.4235499778297
"Gen-49","Target",24.2827117634006,20.0153322757687,32.3475932166912,34.3086489515845,33.3533350725193,31.5121536348015
"Gen-50","Target",24.822660391219,26.4175173193216,23.8653604458086,29.4385173628107,23.8939799519721,32.8013942367397
"Gen-51","Target",32.8628171768505,26.4901068548206,26.377144188853,18.805673107272,22.3772012500558,20.1648353089113
"Gen-52","Target",22.3505759718828,32.466850545723,18.5465112358797,20.3594600262586,25.0904904643539,23.7245958077256
"Gen-53","Target",20.0661729380954,25.416763558751,23.7984688708093,21.0678631307092,18.0555126343388,30.6048632888123
"Gen-54","Target",28.9842353558633,26.9538657076191,27.66323290742,33.811830744613,26.854184132535,26.8383375024423
"Gen-55","Target",32.1093616355211,33.2548130487558,26.5131297481712,23.4458727166057,22.0863959235139,26.27971468959
"Gen-56","Target",31.6764535133261,20.7133087951224,29.1746339795645,29.4498817771673,26.7328866811004,18.0866224595811
"Gen-57","Target",18.3433263497427,33.7361530039925,25.7027665644418,33.9212310265284,25.2133282145951,26.0353371202946
"Gen-58","Target",34.1080205682665,21.9153134366497,19.3313785160426,21.6808358917478,27.212001103675,21.9661749938969
"Gen-59","Target",33.2070992861409,20.8113255687058,24.1518514244817,21.0468379128724,26.8398376144469,27.1005229032598
"Gen-60","Target",27.3692701323889,23.4702890426852,32.9319274725858,33.4421764547005,26.4810801106505,29.9784309177194
"Gen-61","Target",22.2440709960647,30.9822607596871,22.0531925689429,31.9665634573903,22.228700682288,20.6421090548392
"Gen-62","Target",32.4276976366527,23.9482971744146,34.1793992195744,34.4417207243387,22.8292746057268,31.8896572901867
"Gen-63","Target",28.3167204838246,19.8886116563808,21.3950929227285,24.5251406745519,28.245762584731,29.2902466272935
"Gen-64","Target",31.0616497176234,30.6396199169103,26.7267014719546,21.2121549057774,18.3803222491406,29.9920168709941
"Gen-65","Target",32.4219668395817,24.1226782444865,31.2659368771128,32.238013433991,23.9902344949078,25.8878200980835
"Gen-66","Target",28.0348190334626,32.5042640308384,24.0287353035528,30.9514622406568,24.1687135105021,24.0937741692178
"Gen-67","Target",22.9543647326063,22.2980352055747,23.6101233481895,22.5104838837869,28.2088723196648,32.8366973665543
"Gen-68","Target",32.3034136167262,34.7819791582879,24.3273904942907,26.51414111536,24.9980773094576,27.729830350494
"Gen-69","Target",22.2099380055442,24.2148905722424,21.6617685901001,18.8790488601662,26.505953409709,25.7642761438619
"Gen-70","Target",24.2711437987164,26.5418488723226,19.9803513805382,24.3418132616207,29.2747443141416,26.005313051166
"Gen-71","Target",27.9274211372249,21.2723346357234,29.3418620561715,31.7754960814491,27.5433170460165,22.7316659342032
"Gen-72","Target",20.2357827506494,19.3414483636152,27.2227188996039,24.9328424653504,28.7947112710681,19.9496635661926
"Gen-73","Target",27.436563951429,21.4423710743431,33.7917504806537,29.9848820294719,21.0046560398769,22.9591476586647
"Gen-74","Target",22.4634227638599,31.689829852432,22.0396273364313,31.7242542160675,23.923976310296,29.0162574963178
"Gen-75","Target",33.0552180754021,29.9505596784875,32.2016190383583,21.0383748684544,31.9472313376609,27.2197175989859
"Gen-76","Target",19.6327088661492,23.3750787747558,34.997553821886,28.8484558959026,29.3985476163216,22.1314013933297
"Gen-77","Target",33.2904446274042,23.1796425040811,21.7753511730116,28.8927386167925,34.1500627275091,20.0284791388549
"Gen-78","Target",26.8589312969707,21.6980625009164,32.2842067952733,34.5344352822285,25.430254350882,20.8472705157474
"Gen-79","Target",21.8395664487034,30.4647929605562,23.2902485800441,32.5883975368924,18.0369933780748,20.5202514342964
"Gen-80","Target",31.8123707831837,21.0011530078482,21.6010226509534,30.2464181638788,24.9528992378619,19.9021083579864
"Gen-81","Target",22.6664025757927,25.0447462231386,19.4700288486201,18.1575329641346,28.1356286413502,20.0460276857484
"Gen-82","Target",27.2315727807581,19.0451298772823,19.8134913537651,30.1796739536803,22.1951905100141,26.1316479200032
"Gen-83","Target",20.9187260495964,27.6774000236765,19.3286651924718,32.4712125968654,20.4016614484135,18.2904891597573
"Gen-84","Target",26.4557525815908,33.0246128551662,30.109347572783,24.6700899330899,31.3020267190877,23.0511161226314
"Gen-85","Target",23.6406248854473,26.1689715993125,29.0277407334652,20.1071021489333,18.3826747781131,20.7514133641962
"Gen-86","Target",30.2319904528558,24.3130758509506,28.340961354319,22.7206748498138,26.411461813841,20.1116428379901
"Gen-87","Target",24.4504298989195,21.8327224459499,19.3056849557906,28.3890408077277,34.4376869043335,19.4388961256482
"Gen-88","Target",19.9312029574066,31.9342698373366,19.881502028089,18.7848127570469,23.5667725747917,18.246479307767
"Gen-89","Target",19.656902492512,29.1402203622274,29.1325367153622,34.8258266996127,23.1788565122988,33.4888086370192
"Gen-90","Target",33.15344864293,18.9511415327433,24.9130809251219,25.1312618055381,23.5736581773963,29.1957380035892
"Gen-91","Target",28.3245346338954,25.5239951862022,29.0463046096265,22.1090656970628,33.3976581543684,20.5403549047187
"Gen-92","Target",31.681594526628,34.6321336606052,33.777057195548,24.0920149229933,31.2026487081312,34.9172394711059
"Gen-93","Target",18.862800322473,33.4154011320788,24.0017320683692,21.7818058272824,25.4963162997738,25.2302714895923
"Gen-94","Target",23.955441642087,32.7270986719523,33.5548303357791,20.4403937358875,24.9187022247352,32.5289549119771
"Gen-95","Target",23.8942600167356,34.5218234264757,32.8193430842366,22.6295120336581,22.9827519485261,29.9865787888411
"Gen-96","Target",18.66670896695,21.5300720427185,31.487063747365,18.4764640647918,27.6061247980688,18.3407076608855
"Gen-97","Target",26.7183945318684,27.6976607106626,20.6202033609152,18.7613818328828,18.8939227384981,25.4768432709388
"Gen-98","Target",30.055741727585,34.1976545087527,28.8746324498206,23.1703349114396,28.9000681820326,25.4567459474783
"Gen-99","Target",24.0300657309126,19.092156521976,34.8376011752989,22.9660432278179,27.75224324991,29.3208649370354
"Gen-100","Target",20.4203569043893,25.4126856136136,31.5272263137158,29.2651567794383,28.4835631502792,27.9847588492557
"Gen-101","Target",30.5835373606533,21.5768161804881,29.1935464791022,21.9463545568287,31.0849043747876,32.0784704014659
"Gen-102","Target",22.072124095168,25.9314574275631,25.0529921923298,21.2596696659457,18.0836352182087,29.6153598893434
"Gen-103","Target",28.1351251841988,25.1730439637322,27.9568615180906,27.1710093782749,25.9036994657945,32.9215681042988
"Gen-104","Target",30.4689717269503,28.0401666804682,29.970252228668,24.1882912474684,20.4526984929107,33.8478770947549
"Gen-105","Target",21.212751545012,34.5207252101973,29.2619033544324,26.7076518235262,25.1883634789847,34.9349760920741
"Gen-106","Target",25.8595922123641,18.9119429786224,29.4610730474815,30.3724361218046,20.9751519490965,25.4040862910915
"Gen-107","Target",19.2345065735281,26.9731192863546,29.3796840114519,29.0133962261025,33.6393858131487,23.5089117654134
"Gen-108","Target",19.103149035247,19.0345136586111,25.1676219238434,30.7841615919024,32.7777574427892,24.2677999385633
"Gen-109","Target",18.558032534318,30.7807857422158,18.6476769400761,18.0453813211061,26.384329425171,27.4600086656865
"Gen-110","Target",29.5967015724164,29.8224678433035,33.7554269947577,22.0480008758605,22.5640273489989,31.0515616943594
"Gen-111","Target",31.8563645177055,21.9695751899853,29.2631639842875,26.0946498238482,30.9357234693598,26.1998263553251
"Gen-112","Target",23.7062997380272,21.5640390969347,27.4571783915162,31.2397834425792,22.7102494086139,22.4518295582384
"Gen-113","Target",20.8187220855616,27.3759262629319,29.7808355831075,34.1482685389929,25.6478408363182,34.4431346086785
"Gen-114","Target",33.4691022888292,31.8257301340345,32.9535161487292,32.4618462380022,27.5191436654422,21.6369327269495
"Gen-115","Target",33.2305060855579,27.0408168891445,32.0568390409462,20.5286953411996,19.0493920610752,20.4137976765633
"Gen-116","Target",25.4939247358125,31.8768970642705,29.4484336392488,18.9284268107731,31.8495604682248,32.3626540687401
"Gen-117","Target",26.6294952582102,30.945615300443,29.7089364547282,34.4086550134234,19.958591317758,18.3379232217558
"Gen-118","Target",31.9400884057395,27.5374637332279,24.9992041904479,19.1782428461593,31.9771841804031,21.4332127305679
"Gen-119","Target",31.2663172050379,23.4287447358947,20.0826495110523,24.4845851419959,26.820492353756,20.6407915784512
"Gen-120","Target",23.396391257178,31.2531977638137,20.3489232708234,34.5730909444392,23.4641089751385,20.853560349904
"Gen-121","Target",18.8529208961409,29.3218807571102,30.7421274716035,34.1812365397345,18.0500509380363,19.0792324931826
"Gen-122","Target",29.0644974713214,30.367910655681,24.3876589653082,20.0057872314937,28.3653930141591,20.2309014098719
"Gen-123","Target",20.2851812043227,20.1948032400105,22.7193576188292,24.8802291664761,30.0679802098311,33.9519825270399
"Gen-124","Target",30.2655874623451,23.5970399852376,18.2966610102449,23.3457214431837,21.0527028189972,29.0319054485299
"Gen-125","Target",29.7461473552976,32.2910555833951,24.093270074809,29.7224505483173,19.1327540660277,30.984741266584
"Gen-126","Target",20.2194148201961,33.0189383188263,21.7184648688417,30.0938753176015,33.3715330718551,32.3195711215958
"Gen-127","Target",23.5013193532359,33.3243403483648,18.8458238427993,19.3799624438398,18.6231525335461,29.0875122980215
"Gen-128","Target",29.1644735068548,30.2388286292553,28.5462890444323,24.9233468025923,26.9383482150733,19.1371068709996
"Gen-129","Target",24.450411161175,29.1083610390779,30.8756873321254,19.0861654824112,29.3933623828925,21.1552087944001
"Gen-130","Target",23.7129935103003,27.5063046412542,18.9644767667633,28.6213182231877,25.8159995146561,24.7926244200207
"Gen-131","Target",19.3740807711147,34.2912615595851,33.2649786155671,23.6646635157522,32.6145257344469,31.5704375910573
"Gen-132","Target",18.8065642702859,32.8078201985918,21.9076653416269,18.9362483902369,30.3378200624138,19.8269987066742
"Gen-133","Target",22.1098185791634,22.8157099115197,24.8397768260911,31.3950949548744,20.982444023015,34.3140526970383
"Gen-134","Target",22.078242024174,33.2132560720202,34.7661478421651,24.1350796746556,24.5492017909419,26.1603517222684
"Gen-135","Target",32.2761270473711,18.1048495986033,29.5752868398558,31.0710252989084,27.3771566962823,33.5599886816926
"Gen-136","Target",25.0724469940178,21.9968899807427,25.9217416695319,19.3559362895321,24.563155611977,29.2842828670982
"Gen-137","Target",26.2120426562615,30.4691919607576,22.4298848609906,25.8347131581977,29.7191532594152,24.089684527833
"Gen-138","Target",26.3759835332166,28.4813977810554,28.6796879558824,27.2785281476099,19.5920447108801,26.6730580918957
"Gen-139","Target",25.6921542009804,27.6395146870054,32.7268372143153,31.3408363997005,21.9525773681235,32.5167388683185
"Gen-140","Target",25.4386012204923,27.5308474253397,24.5253073668573,26.9940704081673,33.3482775161974,31.5780205116607
"Gen-141","Target",34.7763174343854,22.1435760152526,24.9239243874326,32.6082441885956,24.5904213814065,30.3210582870524
"Gen-142","Target",26.74651233037,21.7188491944689,26.3651697647292,20.9567368824501,20.3930308369454,18.4015000050422
"Gen-143","Target",29.7369875034783,34.5593385996763,21.6914532978553,22.722843765514,27.4543360648677,33.81743253069
"Gen-144","Target",33.3389228694141,26.8634922674391,34.8136451391038,26.4480745196342,29.0674206505064,27.4689738927409
"Gen-145","Target",32.4474500098731,24.5522132480983,33.60339232767,28.1667468775995,21.0765132596716,33.0207347634714
"Gen-146","Target",27.7136471257545,31.9887146537658,33.1951001118869,34.3504906042945,32.5302587763872,23.7588787635323
"Gen-147","Target",26.0528367487714,22.913551233476,33.8099231559318,20.896879090229,26.185261024395,29.2065683724359
"Gen-148","Target",21.3068876382895,31.4029409836512,28.4225087824743,29.7570234839804,29.755957407644,28.2606200685259
"Gen-149","Target",31.8227887395769,23.9664885834791,32.0025680137333,19.109258683864,24.9774608151056,23.1747715375386
"Gen-150","Target",32.3059135382064,32.1768775803503,32.2638966396917,28.9803158305585,24.4369555171579,28.0875270580873
"Gen-151","Target",19.450703904964,31.8319828568492,23.0145948890131,23.3685981789604,22.3149651694112,21.7483921856619
"Gen-152","Target",29.760620406596,23.4627477179747,30.1849523098208,34.2209491627291,21.450811236864,25.4896242888644
"Gen-153","Target",26.2060291978996,24.7125829460565,27.6015120830853,34.3457742063329,31.5069730482064,30.9965837546624
"Gen-154","Target",33.5462791558821,26.9800078971311,21.6540707177483,26.7780801933259,25.1605803989805,27.9646884489339
"Gen-155","Target",18.4709801832214,31.0860279903281,31.3446727055125,22.0348377171904,18.269780789502,21.7389708643313
"Gen-156","Target",28.82417908567,30.153822310036,29.5144097958691,33.8463901474606,25.8387067201547,31.0007497956976
"Gen-157","Target",19.0986142002512,32.4752784024458,29.835828068899,24.4538190162275,20.739366565831,30.448698631255
"Gen-158","Target",34.393364103511,32.2603539156262,20.0065084446687,33.4071883398574,22.1641141506843,21.1188969691284
"Gen-159","Target",32.5976229629014,32.4470332355704,24.4817743734457,33.5164645307232,23.5390976583585,34.19780653622
"Gen-160","Target",33.4719095029868,21.0440687125083,32.8913475065492,32.4929169768002,18.5121924867854,24.8166872027796
"Gen-161","Target",21.5055563400965,24.5810563643463,19.5306054316461,26.6235894053243,26.8983407279011,30.0059373448603
"Gen-162","Target",20.846888608532,24.1916624582373,23.1879127563443,33.4077348692808,22.7712685491424,28.3694017792586
"Gen-163","Target",33.2771115268115,26.6743166714441,21.574838362867,27.4094625073485,25.9907890865579,19.0200794364791
"Gen-164","Target",27.0840184413828,26.6306342075113,22.6356101443525,23.3578296676278,32.8717558409553,20.5987027490046
"Gen-165","Target",31.407400412485,21.0019436939619,26.8005184365902,34.5142386455555,18.0987994959578,20.2203390335198
"Gen-166","Target",27.1348270310555,30.3851198886987,28.112530227052,28.0585207801778,28.668703679461,27.6164418342523
"Gen-167","Target",29.5606458890252,25.9219137884211,25.9897970191669,27.6414576177485,19.5805021494161,26.3476297436282
"Gen-168","Target",31.7341630829033,19.0901905153878,31.0502989548258,28.9997209261637,29.624535363866,26.2234823144972
"Gen-169","Target",26.9271408193745,31.4361186539754,34.7801216358785,18.5335854061414,29.8956717900001,27.6795020669233
"Gen-170","Target",31.5890724363271,22.212055984186,32.1415559146553,34.306191599695,28.6773370814044,24.5749903183896
"Gen-171","Target",34.3725453848019,24.0171486763284,19.3630918320268,25.7791242904495,18.8679092274979,34.4830242625903
"Gen-172","Target",21.6683985851705,21.5020419640932,31.521237106761,19.7991735637188,27.4475561638828,18.9487318405882
"Gen-173","Target",24.4076200779527,34.6736145582981,22.4716642959975,33.6114830118604,28.0635260338895,24.0419856398366
"Gen-174","Target",19.8159416997805,29.8637461960316,21.7927405282389,23.7937507550232,31.4105655516032,20.4035156222526
"Gen-175","Target",20.6850555695128,31.4463022460695,22.5632778669242,26.3317917501554,32.2957433641423,29.795812277589
"Gen-176","Target",29.3695031504612,27.298241272103,28.2836606665514,28.1293036472052,34.6490638065152,34.5581794283353
"Gen-177","Target",33.8948519672267,19.3631117176265,28.247180237202,24.1182095773984,18.105990139069,21.8411915779579
"Gen-178","Target",25.7203543046489,30.0568700849544,29.5415958091617,20.225530453492,27.4848787547089,28.8817502437159
"Gen-179","Target",25.1946915485896,28.2745089763775,24.3022601429839,22.5590880969539,22.7818941564765,27.1825021149125
"Gen-180","Target",33.2165602718014,34.3717899338808,29.0697661933955,26.9911389802583,32.033355651889,18.2781298321206
"Gen-181","Target",29.6171293673106,27.5856828687247,22.6563817693386,28.2472147836816,23.7018799814396,24.6374734332785
"Gen-182","Target",32.5653551458381,20.2775324799586,21.1657129982486,28.5231805804651,26.2458274825476,22.6506977730896
"Gen-183","Target",20.7374067299534,31.9653525969479,25.7514253838453,27.9347027300391,31.2223156373948,22.3477488760836
"Gen-184","Target",28.9876198698767,24.5231355973519,23.9308574164752,29.6185965794139,32.4302362606395,25.7094772497658
"Gen-185","Target",33.4475738592446,19.5919262878597,20.9130408065394,21.3981984446291,33.5074999567587,22.9437760030851
"Gen-186","Target",27.3384302905761,18.4830510786269,24.7418388309889,19.3983521705959,29.4989016761538,31.1311179106124
"Gen-187","Target",31.378290831577,18.5705658055376,34.0280826545786,34.2793003753759,26.602654955117,26.4561774581671
"Gen-188","Target",28.2481719919015,29.6601759789046,33.9362715021707,19.9142930572852,18.9822222776711,30.3237827527337
"Gen-189","Target",24.8368693685625,32.1037620897405,34.6298544281162,25.9773576701991,22.7957348781638,32.7953593214042
"Gen-190","Target",32.9281208605971,33.506934895413,26.5730884487275,23.4313590787351,26.3132671306375,31.8690836266614
"Gen-191","Target",27.6808526688255,33.6065795649774,19.7897766956594,25.2843859691638,24.6644368576817,18.1354614961892
"Gen-192","Target",18.2108211107552,26.2479264305439,33.1899803893175,22.2458131709136,28.2535419389606,23.4608764292207
"Gen-193","Target",26.3758695749566,23.3024057347793,29.8415106046014,34.9955679296982,32.9390583955683,18.9362308399286
"Gen-194","Target",23.3531435769983,24.4326688405126,24.7901977396104,24.8889815574512,24.984389054589,22.2596669227351
"Gen-195","Target",22.6467132752296,23.1539891464636,21.874783014413,32.9913170349319,28.2253830789123,33.1726520287339
"Gen-196","Target",28.3191805786919,33.3025734222028,18.375161872711,32.5215668417513,20.2914739793632,23.8806430476252
"Gen-197","Target",34.9615923417732,33.2438963057939,32.4784747553058,31.4329385294113,22.520275400253,20.814474574523
"Gen-198","Target",30.2347319899127,32.4492267984897,34.0395032030065,22.2608040038031,23.7501347400248,25.9841017501894
"Gen-199","Target",25.3960654044058,32.8014618493617,25.9063708530739,25.3335554178338,25.3624706747942,31.8991462914273
"Gen-200","Target",30.8700197304133,24.9495802544989,25.6101699348073,29.8780310307629,30.4135839119554,26.1497331366409
"Gen-201","Target",27.4756421588827,30.2878077398054,21.9659249475226,21.2878446830437,22.5407190513797,34.7230126715731
"Gen-202","Target",23.0415972613264,32.7706187777221,26.0540544409305,25.2137639482971,22.7119795309845,25.6207006541081
"Gen-203","Target",23.4749408520292,21.656732787611,22.5434252503328,33.760054790182,23.8001193241216,24.1386690412182
"Gen-204","Target",22.5241518216208,19.3329425121192,28.5731020483654,18.9668815073092,25.720495657064,22.1551462044008
"Gen-205","Target",27.0645341516938,22.3232223123778,21.8340085938107,22.4731293430086,18.4726490892936,26.6533288024366
"Gen-206","Target",31.6003567343578,25.7573792012408,25.1162833971903,22.5158811497968,24.6672337055206,18.5657562254928
"Gen-207","Target",32.9726026670542,28.41296369466,34.0668942984194,25.153458080953,34.507095155539,29.8077941983938
"Gen-208","Target",33.8357709799893,34.9614113646094,23.8838218303863,22.8980397612322,33.8693679736461,21.7101624014322
"Gen-209","Target",22.1440139734186,30.5061209797859,29.8636897690594,21.5747684505768,33.1905940168072,32.1898623227607
"Gen-210","Target",19.4479713765904,26.1218507196754,24.0506456126459,20.3219945433084,18.7338394462131,30.4223379970063
"Gen-211","Target",27.7822092138231,18.5745749189518,33.7254319544882,33.1913244405296,24.1986082599033,23.1227794538718
"Gen-212","Target",18.290337983286,21.8503697796259,33.6937417262234,28.2301646592095,34.4128242209554,26.2568508770783
"Gen-213","Target",19.1394794557709,27.0496183410287,34.1134245828725,23.617023085244,25.9879005844705,31.99399489793
"Gen-214","Target",22.2518660719506,22.8968598453794,21.4691997761838,28.251662156079,29.059713270748,26.7281949778553
"Gen-215","Target",20.0367268456612,33.2019631254952,28.6282125455327,32.9808520560618,24.0178530516569,27.4187054005452
"Gen-216","Target",34.8652747182641,18.9043521140702,27.556362074567,19.773408500012,24.8924078217242,26.4261186684016
"Gen-217","Target",20.4006992846262,19.5046917127911,29.2225903235376,23.2592777560931,22.7008252057713,28.9764581311028
"Gen-218","Target",30.3185171694495,31.5212749938946,30.2116007825825,22.033972685691,31.2381690042093,33.0681662249845
"Gen-219","Target",18.1492847506888,23.9737659411039,26.9199699193705,30.3804740956984,21.9465591204353,23.5694958926179
"Gen-220","Target",32.2452736014966,33.9286874535028,27.5231597095262,24.8544615299907,30.0987006509677,28.9750012536533
"Gen-221","Target",27.6186520727351,26.6356484857388,20.439867495792,32.5939383560326,22.1849399148487,19.7964765080251
"Gen-222","Target",31.643169448711,21.6560787595809,23.6295694815926,26.8377005695365,26.2249031770043,20.7784524282906
"Gen-223","Target",19.2640162413009,18.2058031989727,19.2773449562956,27.6365938708186,34.357211323455,33.7508621255402
"Gen-224","Target",19.4388590420131,29.9992973634508,29.1825526240282,23.1368306882214,23.6676180155482,32.1541405108292
"Gen-225","Target",34.7433970537968,28.2908129594289,24.3887337970082,19.9818381932564,23.9952186993323,28.7591093347874
"Gen-226","Target",29.5196477673016,24.4182591943536,29.7378320754506,24.3749756575562,29.7749578091316,26.3332492292393
"Gen-227","Target",23.8006296090316,28.4386571203358,33.9436655254103,25.3081133288797,21.8411041074432,26.7355882292613
"Gen-228","Target",26.8150905834045,34.9601598582231,21.3358455321286,31.3790456769057,33.2611138073262,21.2369232790079
"Gen-229","Target",18.3356859136838,27.7747991641518,27.5446023389231,32.5142565288115,27.8480760827661,33.5409132421482
"Gen-230","Target",31.2905241306871,24.7534255334176,23.45800870331,30.192270851694,34.2184136735741,26.3903509026859
"Gen-231","Target",19.9031751942821,32.8171757478267,29.866685425397,19.8479031107854,25.123490549624,20.7157823871821
"Gen-232","Target",25.3150480478071,31.4786804828327,31.4508755777497,29.111812279094,34.8189741671085,19.303251032019
"Gen-233","Target",19.9248387105763,27.9237427723128,31.905562389642,26.7835770614911,26.8134224254172,19.2221173897851
"Gen-234","Target",28.4076681523584,18.0034822400194,25.94409029698,30.9834460269194,30.2967738178559,23.1150202266872
"Gen-235","Target",23.2429432361387,29.8057462587021,33.5743592770305,20.8038486901205,21.3168123217765,30.9537550455425
"Gen-236","Target",26.2508179526776,22.7729891363997,24.1785078807734,24.2435654723085,24.3101194275077,32.6536676201504
"Gen-237","Target",30.5628625869285,18.5411214269698,31.5965731546748,26.3287105113268,21.9947057906538,33.088656083215
"Gen-238","Target",32.7169955009595,30.6670535344165,25.326472035842,20.9997842183802,21.6402150304057,20.0170353562571
"Gen-239","Target",34.18373866193,25.6910003889352,25.1351383337751,24.65118325199,34.9315015110187,25.4487169308122
"Gen-240","Target",19.3322678662371,24.5647530620918,30.5748453231063,23.2213060057256,31.1355711766519,28.4636210920289
"Gen-241","Target",28.3043425846845,23.424953505164,18.7344346842729,24.8897074926645,31.8568889528979,21.7341242916882
"Gen-242","Target",21.7592584388331,23.1055807257071,19.7647390950006,21.3922308648471,25.2926862041932,24.6954529031646
"Gen-243","Target",20.1570608548354,34.8150838091969,32.3630953240208,22.8813756643794,29.0524268806912,18.9882306023501
