"Gen","Type","C1","C2","C3","T1","T2","T3"
"Gen-80","Target",18.2180891549215,23.6514932285063,28.8805719823577,32.5004498509225,21.1113987087738,29.9935528712813
"Gen-81","Target",24.3858252114151,30.194769585738,22.0287742163055,30.4587366397027,19.2837437891867,31.1618383200839
"Gen-82","Target",22.4946375268046,33.6235372039955,31.8916521237697,30.4250180248637,32.7179408031516,24.4012758512981
"Gen-83","Target",21.0166674011853,30.9684861702845,33.7389584251214,23.2792913692538,33.318445301149,29.5085930640344
"Gen-84","Target",26.0599971557967,30.8600839998107,24.6921724600252,23.1605916405097,33.9208848176058,22.9216482625343
"Gen-85","Target",34.8183444181923,25.2050111615099,26.1111489303876,23.3103788231965,34.1893771872856,31.9607246550731
"Gen-86","Target",25.3803944990505,34.9091809506062,26.1131727769971,33.5049325770233,31.3624773784541,31.6758166279178
"Gen-87","Target",22.6875712675974,20.0392114492133,31.233003268484,31.1122015677392,24.4883068799973,20.4022367296275
"Gen-88","Target",19.4060814466793,33.5175562477671,18.295222023502,30.317867744714,34.7283886310179,32.9701446502004
"Gen-89","Target",22.3962403777987,28.4680752803106,27.6274176957086,32.7782485347707,23.6985085213091,30.3860189164989
"Gen-90","Target",25.8705964456312,34.4950710332487,23.6237295432948,24.8875861971173,28.9909968832508,34.4079714301042
"Gen-91","Target",24.3124643648043,30.5984448236413,29.509785606293,31.4254563627765,30.4754185441416,28.0166928502731
"Gen-92","Target",26.7462566911709,32.0063762920909,31.2222604136914,22.265164075885,28.2345882947557,33.7862313163932
"Gen-93","Target",33.7951964365784,19.0136981657706,28.9950424272101,23.532642358914,21.5885391214397,20.7524388618767
"Gen-94","Target",34.301259349566,30.1921672082972,28.2868752426002,20.3299525275361,19.8792018650565,34.9736337135546
"Gen-95","Target",34.6901925818529,24.5923794361297,32.8305973401293,32.2523040238302,33.7819454551209,21.7849474789109
"Gen-96","Target",32.7698309849948,31.7824397694785,34.8404244871344,23.0299308621325,23.2649979176931,31.0506500639021
"Gen-97","Target",24.2664061535615,26.3933323612437,25.1658961989451,21.5102367904037,21.4268217189237,33.7343585027847
"Gen-98","Target",20.7167583291885,22.4981415602379,23.9091300358996,31.1257545340341,34.9588660870213,24.820894815959
"Gen-99","Target",30.968409572728,29.8622559753712,33.4869081373326,21.8213743905071,24.567913621664,18.2591696293093
"Gen-100","Target",25.348883039318,23.3558572686743,34.9661870077252,18.060969442362,23.8782748049125,31.9471351909451
"Gen-101","Target",19.7691629086621,33.9204160177615,24.7817699343432,24.3664258194622,19.8807078271639,18.5509772114456
"Gen-102","Target",33.6984292338602,20.7271140322555,23.4672538249288,34.9932105599437,23.7140275456477,20.0217712796293
"Gen-103","Target",33.4765682073776,26.9720555057283,20.1152453178074,24.3464576574042,32.3232358191162,27.3898309201468
"Gen-104","Target",19.9223805828951,21.54470425006,34.2328854938969,19.2946980947163,26.5626216332894,33.4416210036725
"Gen-105","Target",18.8443919529673,19.0574790721294,31.1084322966635,31.0859820444603,28.1501890444197,32.9991029279772
"Gen-106","Target",30.6225549376104,21.0747914651874,24.9848558001686,23.2663990608416,20.776025573723,25.4906597966328
"Gen-107","Target",29.7204434406012,32.9543733154424,34.3329261734616,28.248215080006,33.2621015841141,34.523702152539
"Gen-108","Target",34.3639688848052,22.9533392468002,31.8774650823325,21.6856019087136,20.6955151811708,33.883732908871
"Gen-109","Target",31.103454638971,25.866483486956,20.8922245814465,29.2666195346974,34.4501327446196,32.8666334941518
"Gen-110","Target",18.6069884502795,25.7789963560645,21.1068979334086,21.0365448114462,18.3815587542485,34.0902942186221
"Gen-111","Target",25.1540833928157,18.9058770276606,21.9973476938903,31.2981389220804,31.011340884259,34.8879999688361
"Gen-112","Target",27.3952031352092,32.7180307474919,20.1505419285968,18.8347008817364,24.3810035749339,29.7075973986648
"Gen-113","Target",23.9115059415344,32.7563179284334,27.8836433656979,33.4538898803294,33.2169928904623,24.7024778712075
"Gen-114","Target",34.7135477515403,32.3727086023428,29.1027821942698,28.1933361764532,26.3803681891877,26.4056509716902
"Gen-115","Target",21.5019457263406,23.0367335737683,32.1348545942456,24.237596499268,30.0004192215856,25.0658111448865
"Gen-116","Target",22.7134518926032,34.3148050052114,25.2007808960043,29.9506748321,31.2267248257995,19.7631725538522
"Gen-117","Target",21.1491114317905,23.886077622883,33.5350594266783,27.0569343932439,29.7381749872584,18.4005048107356
"Gen-118","Target",34.1368582381401,26.1722532219719,30.9894955991767,23.7728599945549,18.9903947485145,19.2426142380573
"Gen-119","Target",30.9057020640466,33.2282680887729,29.8031718295533,19.3697148093488,31.1062123409938,22.4739087207709
"Gen-120","Target",25.3343926079106,29.7006782351527,34.3658492376562,19.1213605278172,27.0227812994272,21.5342071629129
"Gen-121","Target",21.6692894592416,33.2545130350627,32.3754361791071,18.3588693800848,23.4726293964777,27.9422866916284
"Gen-122","Target",24.6580824784469,28.6638972896617,22.91170992353,23.8692189250141,21.3006052810233,27.289377840003
"Gen-123","Target",22.3940513944253,27.9678891715594,33.3846940773074,18.8023920110427,23.1890978652518,33.2293467638083
"Gen-124","Target",20.5983759230003,32.7237435667776,29.2044596162159,33.5843867924996,19.8131615987513,24.9896262937691
"Gen-125","Target",31.0005364292301,19.574823156232,29.1306837131269,31.1438274488319,25.5190999999177,23.0936486653518
"Gen-126","Target",32.2328755317722,26.6660077562556,34.4273167501669,23.0379613947589,18.9041951033287,21.2973657648545
"Gen-127","Target",26.6238952889107,22.893161472166,24.2373386158142,25.3632519168314,33.8273401467595,32.105863040546
"Gen-128","Target",18.9965662388131,19.8551251853351,29.0342127718031,28.5581905916333,26.9769510205369,22.5926104760729
"Gen-129","Target",24.9776343866251,27.4823145493865,28.2843497002032,23.8377692555077,32.9857788954396,26.3987597050145
"Gen-130","Target",19.1155173003208,22.9670046633109,18.7067639713641,23.7361303421203,20.3337725535966,19.6140430564992
"Gen-131","Target",26.1523801141884,21.194455522811,19.2667535431683,19.111897820374,29.7613124563359,22.0607863902114
"Gen-132","Target",33.325867023319,29.4167744822334,30.8892033216543,33.5920335853007,29.4387798416428,18.5152393255848
"Gen-133","Target",27.8594108864199,31.788063693326,30.5876614535227,29.8672454599291,32.6067716251127,22.861944049364
"Gen-134","Target",19.4501028484665,25.147084944183,19.2247594157234,31.9374743676744,30.3422419247217,27.2000823584385
"Gen-135","Target",25.2707616656553,21.0511636165902,33.6998603676911,23.3408611081541,33.7714361611288,25.2019523375202
"Gen-136","Target",18.6305237421766,28.8875458352268,24.5511860325933,27.0839475910179,31.8351323178504,27.7369453459978
"Gen-137","Target",31.7803799989633,30.1309674032964,30.7308933229651,32.5181713162456,23.4957176977769,27.9564662640914
"Gen-138","Target",22.7284100076649,26.9237127699889,25.8994950389024,22.0968718901277,20.2392247999087,33.8601968728472
"Gen-139","Target",22.6719493321143,29.5249040015042,34.9381440810394,27.1692095098551,27.7298289216124,27.1898465745617
"Gen-140","Target",34.11191576696,20.4220672519878,28.7928454841021,19.8638621633872,24.0780895529315,23.9435152180959
"Gen-141","Target",31.2192796240561,18.9871039628051,33.6977944937535,26.7048829121049,28.0609103334136,23.6792231944855
"Gen-142","Target",31.2570653625298,28.8441034709103,30.2382943066768,32.8399030566216,30.0753478917759,29.763082128251
"Gen-143","Target",30.8720064933877,22.3785158053506,23.4683626964688,22.8816692105029,29.8360691778362,21.031831536442
"Gen-144","Target",33.5219485389534,31.7026452624705,34.6681593770627,19.3526522959583,21.1247440280858,31.9372582344804
"Gen-145","Target",32.7601522274781,18.0840748269111,22.2241072948091,18.4292836035602,26.6678107713815,21.2280723189469
"Gen-146","Target",29.3360692986753,20.9930345693137,32.2541035914328,23.1788316671737,30.9523064959794,34.772461444838
"Gen-147","Target",22.5265840394422,21.7852640098426,22.2581577426754,31.3353085473645,33.4589989318047,25.6310436595231
"Gen-148","Target",27.9332090381067,34.9127499803435,27.1722216161434,28.5695384729188,25.6339418906718,23.9041308856104
"Gen-149","Target",31.9700186476111,25.4536859202199,31.9767037001438,24.5096014202572,19.5594708004501,33.7346944047604
"Gen-150","Target",20.702569087036,18.5314104820136,25.3872883701697,19.6760062682442,22.0310547272675,21.9625193090178
"Gen-151","Target",29.7224764740095,25.9331597085111,20.3304029221181,24.2062857202254,28.2478352705948,24.1465377579443
"Gen-152","Target",30.1558978299145,32.6288336727303,26.5709302991163,33.926374418661,22.9538477109745,32.2741612584796
"Gen-153","Target",28.5314136382658,33.4796620290726,25.3268171721138,27.2661753667053,18.8646551098209,24.2618203538004
"Gen-154","Target",18.5700034752954,31.5662357290275,25.3922867169604,31.1256026965566,33.7603929126635,24.9284708355553
"Gen-155","Target",23.5571983749978,18.9558124716859,18.2356925969943,18.8688349092845,18.1630043420009,26.9023750268389
"Gen-156","Target",30.7504658272956,24.4760597294662,34.1827351555694,22.1294252183288,29.1163072360214,28.281173335854
"Gen-157","Target",28.1229328338522,26.4115571689326,23.7403794522397,26.4931814400479,31.3971328409389,24.5985172982328
"Gen-158","Target",25.9607417001389,21.1501537316944,18.4523554430343,18.5006136768498,21.0688827980775,24.8223003367893
"Gen-159","Target",24.3611024634447,27.6523032332771,24.8300708406605,29.1865539201535,24.5963777913712,18.1653426969424
"Gen-160","Target",29.9482429269701,19.1103127235547,32.3867999759968,18.7123895892873,27.9191371344496,19.4479503985494
"Gen-161","Target",32.15111102839,18.6784791322425,20.3499815377872,34.3189267865382,27.9477821784094,18.6352637542877
"Gen-162","Target",18.6871172403917,30.1545772345271,33.3573972485028,32.4353090478107,25.8325521389488,26.68510145857
"Gen-163","Target",28.0130021716468,26.2056525668595,32.8235110568348,18.1950891672168,26.8830355964601,30.5753043107688
"Gen-164","Target",26.5268170214258,30.3680001329631,19.5652201492339,26.3029082848225,34.0243493113667,22.9938327595592
"Gen-165","Target",34.2188604385592,19.0044666442554,28.9958990595769,34.1050442908891,21.718472175533,26.6340809036046
"Gen-166","Target",29.2206990383565,21.9364156874362,27.0038305050693,28.1948624951765,30.7951401092578,32.2288265798707
"Gen-167","Target",31.9884516049642,31.6836197664961,24.1836657635868,32.4855091001373,34.0647995104082,23.7092721720692
"Gen-168","Target",33.0501159941778,24.3458028456662,19.1827614528593,20.2330009476282,30.556593342917,18.781989892479
"Gen-169","Target",31.2783864578232,29.8922906047665,23.8041226309724,30.0384737323038,18.7395408661105,28.2684672966134
"Gen-170","Target",29.2674175433349,18.7524055785034,23.2897773301229,34.4698149126489,32.7670700175222,19.9099369393662
"Gen-171","Target",33.2807573955506,28.7603667387739,31.7767189191654,31.9012023215182,30.2311204934958,30.5161828002892
"Gen-172","Target",32.9079879694618,18.6255125394091,29.6269034086727,18.5272784293629,27.7220052364282,20.7340600080788
"Gen-173","Target",24.5294536529109,21.4190136801917,33.8097022294533,29.5144020577427,20.1290066277143,29.9591112700291
"Gen-174","Target",30.2486773761921,21.1516669807024,34.1946062371135,31.5196850246284,31.8687316032592,20.1546452690382
"Gen-175","Target",34.2245403816923,22.8775453511626,20.1633866089396,18.0345672597177,18.3327825567685,20.0597860072739
"Gen-176","Target",27.5482038015034,34.1194734980818,22.9590172346216,29.1959267782513,29.5312392273918,27.2598839334678
"Gen-177","Target",28.3253336003982,25.343729977496,29.4130742209964,28.0548132993281,20.1262411044445,26.4659635005519
"Gen-178","Target",26.6212173984386,34.864263370866,29.9919617818668,31.7642692197114,30.0754779002164,30.6541246094275
"Gen-179","Target",19.9014939467888,26.8445180251729,29.3864397718571,33.2608846162912,25.9012737432495,23.9237479979638
"Gen-180","Target",18.9481740661431,27.7491133261938,32.2605563141406,18.7767597660422,20.6535377688706,24.9231291296892
"Gen-181","Target",18.7904455233365,19.8313223877922,22.9764449519571,22.4898008930031,33.5767418204341,23.3983754592482
"Gen-182","Target",33.6934905992821,19.2627792414278,23.2991120596416,23.7368866994511,27.6614420358092,26.3053132549394
"Gen-183","Target",22.5448118592612,31.5328997576144,21.2401583343744,23.1595002559479,19.8622598843649,34.3219432546757
"Gen-184","Target",34.280547749484,30.1172498860396,20.7056218194775,30.1037539879326,28.6590567808598,31.1102564877365
"Gen-185","Target",18.1228706738912,23.8797876739409,31.8051012032665,19.5081680552103,32.5272957310081,21.9707163479179
"Gen-186","Target",22.163707631873,18.9961582119577,33.0902365886141,26.2418134689797,32.8333675260656,34.9504826562479
"Gen-187","Target",24.4730352975894,34.9906714411918,23.0136859936174,23.3637109128758,29.4268141807988,22.693946553627
"Gen-188","Target",27.8539229715243,26.6139410422184,33.7820870925207,18.4785996372811,32.3799542554189,31.7712390234228
"Gen-189","Target",28.9585917391814,27.0355818190146,27.6057460019365,28.9299489830155,19.0267597946804,21.056023365818
"Gen-190","Target",21.479887142079,30.6770997638814,29.3366538418923,30.1827745952178,19.0046067300718,18.0669303052127
"Gen-191","Target",29.8837763462216,33.61123950826,30.5625562164932,28.6148114760872,34.3976372592151,23.9052024597768
"Gen-192","Target",19.6178477685899,34.4932308988646,32.6986718471162,30.4750863786321,31.0790780722164,22.4888151744381
"Gen-193","Target",19.6771144035738,25.1937287673354,30.9019795779604,19.8775797123089,27.5625225414988,32.6123821744695
"Gen-194","Target",33.5170859438367,20.2842265174259,21.5378830698319,23.8993710789364,21.4845010959543,20.8666213375982
"Gen-195","Target",31.5249611365143,26.5934339344967,18.189420002047,33.5855714778882,28.1657337688375,21.0159752445761
"Gen-196","Target",23.1793860613834,30.3829514163081,29.8638119245879,28.3958881392609,20.4746145333629,21.1002472650725
"Gen-197","Target",18.9703021352179,33.0167005041149,19.3606520660687,34.61835303111,32.0250569605269,18.729681198718
"Gen-198","Target",24.6495189610869,31.0739667250309,24.5816545314156,27.1142624751665,24.022057676455,34.9886527678464
"Gen-199","Target",33.8991548959166,22.4426862434484,29.7171248055529,22.4247851308901,34.5235926827881,31.0896166879684
"Gen-200","Target",30.491025141906,22.1823829924688,19.0439785588533,24.4236913630739,28.0886083850637,33.0598243742716
"Gen-201","Target",20.9471824970096,27.5619804055896,18.5719190039672,32.1278991347644,22.1975058603566,29.184878783999
"Gen-202","Target",32.1856676170137,18.2145714263897,22.7648230222985,28.2643616881687,31.476717698155,19.8327236101031
"Gen-203","Target",27.0358211230487,32.007353995461,29.3954080229159,23.40639530099,32.3967597244773,32.020409378456
"Gen-204","Target",25.1437590657733,32.4207933833823,20.8430696947034,34.9361381884664,31.7855922267772,23.0700859001372
"Gen-205","Target",28.8019488733262,23.0013419878669,24.3669190290384,25.9485944407061,27.6938648133073,25.5004285499454
"Gen-206","Target",26.319525473984,18.1587874430697,24.9018248762004,31.1676013402175,28.2573229656555,22.5654510415625
"Gen-207","Target",30.7278905934654,28.214678297285,26.1871137060225,20.8238887039479,25.6390952810179,25.8105447767302
"Gen-208","Target",27.3336012682412,20.1797127376776,27.1630120384507,22.5331098251045,27.2540359839331,34.7712703393772
"Gen-209","Target",30.2489211093634,27.6316853575408,24.818344531348,33.9319177274592,30.7393564188387,21.207476838259
"Gen-210","Target",26.3069341054652,21.6447140721139,30.6459762197919,26.9365023889113,31.5282193627208,34.5321558518335
"Gen-211","Target",28.6307180954609,21.9970554856118,34.7213875423186,32.8544509322383,21.1910423994996,27.4509011758491
"Gen-212","Target",25.4482283245306,18.7703834271524,20.6577982308809,21.8488472132012,28.3471858873963,18.7709021626506
"Gen-213","Target",26.9084249117877,32.1485557921696,31.2831322329585,32.5271691780072,34.0803898957092,20.446025615558
"Gen-214","Target",32.41135845799,28.7205180157907,19.4896558721084,23.1342233552132,28.7267045944463,18.9178271291312
"Gen-215","Target",23.7566564250737,25.4056078640278,27.6486148899421,27.6983910987619,29.9084055756684,33.4767996307928
"Gen-216","Target",26.5011618786957,32.7341669893358,34.4054977272172,33.974211666733,28.6865158174187,34.6756656051148
"Gen-217","Target",30.4746621393133,25.9267986163031,25.6488275364973,31.0530421067961,25.7560711135156,18.5564470773097
"Gen-218","Target",23.5201703594066,29.2346839583479,30.1101302278694,33.5094230533578,26.935224406654,31.9745049283374
"Gen-219","Target",26.7059742887504,20.1353104379959,24.5867470537778,20.9358080646489,20.0879778028466,27.5651931094471
"Gen-220","Target",21.4909754339606,27.1202686347533,30.2714778785594,19.2746883011423,28.0111832765397,19.9824981624261
"Gen-221","Target",25.9837621117476,20.1488362001255,31.6859777853824,28.3580760199111,21.6000832661521,29.6817359428387
"Gen-222","Target",24.3732087246608,27.7330851054285,34.8092471798882,33.9771424336359,18.8049094986636,27.6142036831006
"Gen-223","Target",18.439152643783,20.328441958176,23.2194093454164,18.2394814726431,20.8169504385442,33.8298618972767
"Gen-224","Target",32.8051034591626,24.8256771957967,20.7107692805585,25.2397119207308,31.6189988348633,22.7339720621239
"Gen-225","Target",31.8399643206503,29.4228043232579,33.4387863003649,28.2564185706433,32.5826161194127,18.1491236472502
"Gen-226","Target",18.881897120038,27.5497588086873,19.9363306595478,24.0047385224607,25.3963123476133,24.6633602725342
"Gen-227","Target",33.1925296527334,32.4868053649552,26.0776645848528,24.4760562225711,31.6479288714472,33.4629380854312
"Gen-228","Target",33.2583193304017,23.8964128149673,26.3304602976423,31.2732301978394,20.0455510488246,18.9248219956644
"Gen-229","Target",21.4380693845451,26.1625245010946,27.9005163919646,21.4093936295249,25.1617980238516,22.1521687870845
"Gen-230","Target",25.366315549938,27.0137176893186,28.0209753550589,31.8616744002793,28.7870031353086,25.2898168989923
"Gen-231","Target",27.9661235567182,28.8238105014898,24.2599671694916,28.6589581721928,18.7520107519813,33.1473042459693
"Gen-232","Target",28.3468860359862,29.7545467016753,20.525825584773,30.4936409611255,25.6519170082174,29.805722984951
"Gen-233","Target",18.699871414341,25.3712941100821,34.1601994079538,33.9264950938523,25.9616444366984,22.2067257172894
"Gen-234","Target",28.1494688366074,32.9921936043538,22.0252468022518,30.4711325759999,30.0319915730506,26.3847220074385
"Gen-235","Target",24.9766074877698,22.415540456539,25.3653664123267,19.6969130670186,34.233180797426,19.6158848137129
"Gen-236","Target",31.8800647049211,18.7725216436666,27.7499430789612,24.8190731897485,20.3503952207975,32.5072527762968
"Gen-237","Target",28.9207250254694,18.0017154456582,24.6022936028894,28.6466434644535,22.6231402307749,25.2097380564082
"Gen-238","Target",24.718107247958,24.2289125244133,30.4816283332184,34.4413531257305,20.6010828027502,24.0240898865741
"Gen-239","Target",28.7225930765271,24.7488171209116,22.9272002831567,25.5986341298558,28.9812498046085,21.8969780786429
"Gen-240","Target",24.2972557481844,19.7997449224349,32.8526365929283,30.0205286133569,28.265727805905,29.7727167645935
"Gen-241","Target",20.0375375796575,26.7353287823498,26.2891489104368,34.9441453008913,26.8492128474172,25.7863271285314
"Gen-242","Target",26.3642126040068,23.4763722154312,28.9795906513464,25.7815606247168,23.7253681281582,31.4733167144004
