"Gen","Type","C1","C2","C3","T1","T2","T3"
"Gen-41","Target",23.0675074376632,33.0412192465737,19.7927477285266,30.3697370197624,30.2484399166424,31.017377454089
"Gen-42","Target",33.3601466661785,20.2701447936706,22.895672155777,18.9392316774465,27.7271105831023,30.0639667622745
"Gen-43","Target",28.5980737186037,29.8658045099583,22.8128092500847,23.150323166512,23.1434470356908,28.6037660466973
"Gen-44","Target",23.3956577777863,24.1836814971175,20.9567428948358,27.1328194483649,18.733753958717,24.003937889589
"Gen-45","Target",34.2870025581215,30.7036996784154,26.2348994708154,31.7888064188883,24.1100667647552,19.1614191262051
"Gen-46","Target",30.8362474157475,22.6559850072954,30.0691381224897,26.178181663854,28.0335300436709,29.9855008302256
"Gen-47","Target",23.6893667620607,34.1287519985344,19.9726348971017,18.7947826422751,26.0125100233126,24.9908021921292
"Gen-48","Target",27.3372797400225,26.8435235195793,21.9572563499678,27.0426072976552,27.8968740301207,30.6926348344423
"Gen-49","Target",33.4320498793386,20.5522737805732,19.1365392012522,21.1362413205206,26.7914860995952,24.4735795629676
"Gen-50","Target",24.8517991395202,24.1531609054655,30.3787960938644,28.5383137552999,32.1228119677398,34.7817947058938
"Gen-51","Target",18.43499060045,23.5906163032632,24.6379371192306,29.2945839322638,31.8949969140813,27.1098436645698
"Gen-52","Target",20.0691376933828,25.3072085776366,19.4147694034036,22.309589819517,18.6694837997202,32.7626923080534
"Gen-53","Target",23.5914697255939,29.5300516723655,23.853282346623,34.4367781237233,33.0727747324854,33.3934742622077
"Gen-54","Target",33.4655334965792,30.14674304449,34.9805041525979,27.6992030597758,23.983372383751,25.5084274334367
"Gen-55","Target",26.3444077421445,29.9912016761955,27.4412830290385,23.8751907122787,30.9364617697429,30.9589419572148
"Gen-56","Target",22.8814324871637,32.7543666895945,28.0762806907296,18.0328155972529,19.1719299599063,23.1541537607554
"Gen-57","Target",29.3095261554699,34.0339569533244,23.3357195248827,28.6841496289708,31.7023951052688,29.2747676472645
"Gen-58","Target",29.7074900227599,31.4103004999924,19.3710585280787,33.5517396489158,26.7225217001978,24.1830533987377
"Gen-59","Target",26.0411043439526,25.8757353215478,29.0251436836552,30.7805822670925,22.8456584953237,22.1685889330693
"Gen-60","Target",32.8788461219519,21.731898232596,32.5295719276182,31.4282006507274,34.4169016713277,27.7504742310848
"Gen-61","Target",22.1115712192841,25.8332879140507,26.1193073419854,18.6579167256132,21.7875615723897,28.2686149424408
"Gen-62","Target",18.5159922987223,25.7117608995177,22.9330695748795,33.3619071077555,19.1634254264645,25.2667582598515
"Gen-63","Target",31.8957710196264,28.4668323432561,21.275698444806,28.7087917143945,19.1524817722384,21.9005051087588
"Gen-64","Target",22.2184095005505,25.3872779642697,24.3028826485388,25.4592302541714,23.2133381855674,23.0047095729969
"Gen-65","Target",18.9969404870644,21.0232884627767,28.3577127237804,28.3729445626959,25.440307780169,18.0433452359866
"Gen-66","Target",33.7607154916041,22.6245020420756,21.5827295973431,26.6747666860465,26.183009478962,34.6144962657709
"Gen-67","Target",19.395600421587,23.3066762266681,24.0531054304447,33.8311711209826,21.6514454307035,30.0806304356083
"Gen-68","Target",21.6159374443814,34.2375027725939,28.1524099737871,33.0021289668512,30.1662453475874,33.2724667906296
"Gen-69","Target",34.0445430031978,34.0572851602919,19.4044442886952,32.9255890683271,29.9945311525371,28.7247373489663
"Gen-70","Target",33.5794015510473,30.9453005071264,31.7862374044489,34.0261746423785,21.9401462718379,18.545569381211
"Gen-71","Target",22.8437116895802,27.0670221315231,33.6501655576285,19.1833703583106,25.6860460327007,18.2090077293105
"Gen-72","Target",29.8484981446527,31.1576076943893,20.1734071699902,27.8738690987229,23.6960911781061,32.3264518200886
"Gen-73","Target",32.4061797040049,32.3455684913788,27.479784312658,34.7352671762928,30.5096120503731,21.3909048389178
"Gen-74","Target",19.8396398762707,28.4554783150088,33.3172702617012,21.5526866321452,19.8576454119757,18.6597239086404
"Gen-75","Target",34.5517302323133,23.8279972169548,23.7283031896222,21.2199057100806,29.2135482653975,29.4536476323847
"Gen-76","Target",34.2726254437584,34.6098986193538,30.3434277065098,21.0025234716013,32.7703728715423,29.0772340197582
"Gen-77","Target",26.5891499968711,25.9243830819614,28.9136965782382,21.3641520419624,32.3400540214498,27.7070898294915
"Gen-78","Target",29.675698664505,29.854540548753,29.3687122941483,25.6564602542203,19.943037066143,32.1785584359895
"Gen-79","Target",23.9267614698038,24.2681280984543,21.9300509695895,28.0781057684217,27.1156177239027,27.4337629238144
"Gen-80","Target",22.3342433439102,18.5093277057167,18.1911515295506,29.2637282302603,27.9392113266513,24.3018542693462
"Gen-81","Target",21.3264759830199,21.7257668618113,30.878689665813,33.772406601347,20.1551487776451,29.082312585786
"Gen-82","Target",27.5086164609529,20.6084482681472,21.4397066810634,28.0175389857031,22.4215365427081,30.5831004355568
"Gen-83","Target",33.1321034426801,26.2640532322694,21.3142328974791,22.935009703273,21.7317209602334,22.348655436188
"Gen-84","Target",26.8217396882828,32.1428179179784,19.0835570332129,29.4063958062325,20.3689008571673,28.1863860841841
"Gen-85","Target",33.4378747055307,24.4493847570848,30.1371545242146,25.5590833623428,25.093348124763,22.6584603171796
"Gen-86","Target",25.8820137879811,20.2005530914757,30.9224743521772,32.6016033245251,28.7000392877962,32.0312470698263
"Gen-87","Target",31.1572481822222,24.4010143738706,32.8135441401973,26.8452740618959,31.0507939851377,23.6895413626917
"Gen-88","Target",20.9550538933836,20.0101058383007,20.5610277033411,21.947469947394,29.5510180962738,32.0101402038708
"Gen-89","Target",19.8837239628192,34.5559302419424,18.2391369855031,23.8173084657174,32.9559207705315,22.1967882411554
"Gen-90","Target",25.8117657580879,24.0267731680069,20.8261971394531,24.0140387569554,26.6535870935768,19.9636025244836
"Gen-91","Target",28.2922153810505,19.9083804637194,32.3242449341342,24.2750775020104,28.2813080940396,26.9377453022171
"Gen-92","Target",25.7377249379642,31.8935038316995,19.6660680558998,23.2420752637554,32.1782009978779,19.3730621368159
"Gen-93","Target",18.721364937257,29.1598227266222,31.0400410965085,25.8918134542182,29.4175342870876,34.0923999112565
"Gen-94","Target",28.4740248189773,26.4657320454717,29.9201334167738,24.3224337354768,18.2564497471321,30.470780398231
"Gen-95","Target",22.3251645781565,29.4823672869243,25.9872413158882,19.8124505025335,26.6531684391666,23.7889420220163
"Gen-96","Target",27.7311400650069,33.2136526678223,26.0326109367888,25.9914321545511,21.061263185693,19.4409489654936
"Gen-97","Target",19.0927084146533,34.8761379315984,27.7223243559711,26.6605233324226,33.5551931411028,23.3585348227061
"Gen-98","Target",19.1102160068695,30.6806671866216,26.0746749409009,32.2198099209927,22.7500686475541,22.7426580358297
"Gen-99","Target",30.5929369360674,19.1054465740453,29.2442313577048,22.2728408831172,32.3611620946322,28.7003911132924
"Gen-100","Target",21.7322705294937,33.6560984484386,24.2926498174202,28.2234498178586,32.6434872737154,23.9868489122018
"Gen-101","Target",33.0653377478011,23.7496105146129,29.2889592286665,25.9994338245597,30.9908098694868,25.8497957680374
"Gen-102","Target",18.6664050030522,29.8185525531881,25.1842754643876,22.7326770639047,28.7026979576331,29.2735040527768
"Gen-103","Target",27.6719859356526,34.608619900886,25.5266433670186,31.3251201224048,32.9978096040431,26.0442042849027
"Gen-104","Target",29.6185921938159,18.0608853283338,32.2674976510461,23.7304553387221,23.4158243564889,32.537565883249
"Gen-105","Target",29.5367935358081,23.2853603046387,23.7464934508316,32.3636035269592,32.2153972692322,29.6573150886688
"Gen-106","Target",23.9685469171964,34.544859892223,31.1363197998144,34.5582407712936,31.5627124670427,27.6214075977914
"Gen-107","Target",25.4396961634047,22.0843462857883,29.0285068950616,18.5927062081173,29.0393606959842,34.0595426429063
"Gen-108","Target",28.7155378684402,18.3709209915251,29.4212912879884,20.2270715201739,29.4441879568622,19.1763634749223
"Gen-109","Target",31.5720790515188,22.6645846702158,29.8259614193812,27.3233106683474,25.5262732391711,19.1562944084872
"Gen-110","Target",34.1214293481316,23.4950339798816,27.7056814390235,18.9677992966026,21.4837671890855,29.7647127434611
"Gen-111","Target",30.6517164688557,26.9440320925787,20.1711609323975,34.4945676433854,20.9400699753314,31.6268155458383
"Gen-112","Target",19.8893253689166,19.2538874652237,29.1185822610278,29.5266892011277,24.8223388928454,18.3342820869293
"Gen-113","Target",32.5332019876223,24.0094660506584,30.734543601051,34.9234154538717,30.9108901631553,26.8216900376137
"Gen-114","Target",30.4981874725781,21.8190131101292,18.2267915746197,24.1484891353175,33.6571046740282,18.5726463443134
"Gen-115","Target",26.9685060014017,22.9082037329208,23.2602065806277,23.0005553034134,34.3443436662201,32.1721658331808
"Gen-116","Target",31.3354670819826,30.5283571768086,22.2947489439975,31.0030683956575,29.8012416320853,26.254363815533
"Gen-117","Target",21.7489711083472,23.8507150975056,25.3154549228493,24.7129379103426,29.9059271626174,31.2707316260785
"Gen-118","Target",25.3381034769118,21.6117292968556,24.6189548578113,32.5103913366329,33.8563520768657,19.3109107203782
"Gen-119","Target",23.5164827839471,18.2707112131175,26.9365821569227,33.9072252037004,25.9719567112625,21.0314268027432
"Gen-120","Target",24.3757977671921,32.2017743708566,31.5946820792742,22.3958681719378,24.9832834564149,29.7960563551169
"Gen-121","Target",33.9354423906188,30.8412083266303,19.2183220663574,19.2984159933403,18.2749454921577,22.7224794323556
"Gen-122","Target",31.9870914362837,23.0077729052864,27.8506353800185,19.9820464735385,30.2088810270652,32.7171302393544
"Gen-123","Target",33.5402034679428,19.3375886296853,30.4450971884653,18.6120265326463,19.7482267485466,32.9423102887813
"Gen-124","Target",27.1230571467895,24.4917788724415,34.7285811936017,29.803446008591,33.3505738992244,27.7946228547953
"Gen-125","Target",26.2247880550567,32.1742677933071,28.8456854724791,33.3985235302243,31.0421603694558,19.4317655272316
"Gen-126","Target",25.0450628648978,20.9209690019488,18.6125738061965,26.9410026299302,28.5627790710423,22.8623600360006
"Gen-127","Target",24.4827522311825,34.1033593940083,34.4393301380333,19.4610370348673,24.6708230997901,24.6373013302218
"Gen-128","Target",23.7511237477884,33.210259742802,34.2797434909735,33.2113863981795,19.9802145918366,20.3366623262409
"Gen-129","Target",21.7658116898965,32.6525175445713,34.4285015701316,22.852778612636,19.9325986541808,34.8322136185598
"Gen-130","Target",19.8943135552108,22.4307276834734,29.9404552488122,26.6554024738725,27.1736129748169,27.7158939016517
"Gen-131","Target",32.2530098834541,19.2319851000793,24.1158890973311,30.720028704498,24.323121605441,29.6315682244021
"Gen-132","Target",32.1000130327884,27.3664045438636,31.4881564935204,25.238231175812,22.1588761000894,20.1291718198918
"Gen-133","Target",27.2489541841205,30.2506892494857,29.4316988107748,22.779097288847,28.6965689815115,25.3586078614462
"Gen-134","Target",33.7030855317134,33.1902758472133,32.8129322542809,33.3159254228231,23.4138150163926,33.3886819593608
"Gen-135","Target",24.5038410481066,25.1401233773213,26.0952158865985,18.6512695048004,22.1971715020481,26.8058135078754
"Gen-136","Target",25.8000677493401,31.4507982677314,23.2726219156757,34.0574016319588,30.5828618321102,25.2762630856596
"Gen-137","Target",29.8103952261154,23.6455360546242,31.2352819864172,29.0420669028535,33.7519930358976,34.9809394904878
"Gen-138","Target",20.3555755224079,20.0670337937772,22.3737354441546,23.7453997745179,33.7373592255171,18.2314006956294
"Gen-139","Target",34.9386632835958,29.7658186899498,23.5932058049366,24.9572697989643,21.4203453860246,31.2054952858016
"Gen-140","Target",27.1197935929522,27.4737101446372,18.6353344107047,31.7171929401811,34.399405387463,21.4431181300897
"Gen-141","Target",28.5607396413106,28.775303428527,34.2918573399074,26.687573293224,29.3964450110216,19.9156386442482
"Gen-142","Target",33.4906023901422,26.6364018467721,19.6520150285214,20.7243103804067,21.6442212939728,28.6166763210203
"Gen-143","Target",30.1457778131589,27.0644503345247,31.5788099905476,30.0694810699206,31.6860408224165,33.9117983374745
"Gen-144","Target",28.5779107101262,21.3202271272894,30.4309943797998,18.7185946523678,26.4298222623765,24.9592092030216
"Gen-145","Target",18.8151452706661,21.1521255290136,23.8424481146503,19.8318755193613,30.5081270663068,34.6655297914986
"Gen-146","Target",26.2629576323088,33.5751496187877,31.0594957319554,27.8882726929151,28.1136991274543,29.4442223093938
"Gen-147","Target",28.2136428172234,31.9428856929298,25.7500452187378,29.9925660681911,27.2499100188725,32.2156052011997
"Gen-148","Target",28.1412936188281,32.4103718053084,18.3611747163814,18.6904464079998,31.0589977647178,29.5992563415784
"Gen-149","Target",20.5946237866301,25.5340844839811,27.2254362485837,30.6549108149484,22.5491616600193,31.4314076707233
"Gen-150","Target",18.7745665276889,18.4173544247169,31.5621457393281,26.372045456199,25.6012012483552,31.4839031363372
"Gen-151","Target",29.9910200103186,31.9929241589271,23.9467994531151,21.5869313762523,21.2237302998547,31.0567415882833
"Gen-152","Target",22.8859164642636,29.1505771933589,34.9247184316628,24.0416415841319,28.830124048749,32.1036493347492
"Gen-153","Target",21.0340203575324,22.5228598632384,20.4086098228581,27.0707842225675,24.5938196419738,25.8460386048537
"Gen-154","Target",29.549752633553,34.5905482368544,22.5101797971874,30.8001298788004,24.2495611112099,24.5306831481867
"Gen-155","Target",26.8345051230863,20.2832782149781,31.9072063951753,32.518623131793,31.5889042161871,25.8304428444244
"Gen-156","Target",23.3065368018579,26.2482410813682,23.6134511264972,25.7384054774884,29.3932789219543,27.2524909551721
"Gen-157","Target",26.6036226167344,34.8538797313813,18.5131823970005,30.8611958438996,24.9081921707839,34.325880532153
"Gen-158","Target",33.3183475672267,25.379112127237,24.1049260601867,21.1533392274287,24.5007808150258,18.1420174546074
"Gen-159","Target",33.934673038777,28.9973168941215,34.3724385234527,27.6921044904739,21.4159467183053,25.6844179942273
"Gen-160","Target",18.2981006223708,33.0396742851008,34.6246690799017,30.2412673938088,22.6563984330278,27.8510281760246
"Gen-161","Target",18.7223818933126,34.4867986000609,24.7414997823071,21.7795363357291,25.2249617851339,26.9016437125392
"Gen-162","Target",18.6972882892005,30.8737186379731,26.9973467348609,34.8147658256348,32.9629517865833,23.8432826290373
"Gen-163","Target",30.5002325030509,29.205888466211,25.3977692052722,19.6995313561056,20.8773504260462,24.9183331457898
"Gen-164","Target",21.0934995634016,32.1355899497867,21.1199665998574,25.36836323631,25.9064986133017,31.3964517670684
"Gen-165","Target",27.191149627557,25.6818689247593,23.3314151554368,34.6440657684579,20.7572782584466,20.6888416388538
"Gen-166","Target",26.1279974123463,30.9033955601044,30.7585948577616,33.7926147680264,22.6084255282767,28.8023915812373
"Gen-167","Target",28.5484455237165,21.0972056074534,27.6104301847517,18.428583067609,19.3354565680493,24.459833214758
"Gen-168","Target",23.1925297421403,33.5156788753811,30.4153087898158,25.0794789758511,20.8411198847461,25.3136654603295
"Gen-169","Target",22.0861074912827,19.476342091104,30.2896191184409,32.0364059065469,24.8840573937632,23.0480375990737
"Gen-170","Target",27.4448459434789,31.2095993703697,31.0243786813226,26.0844169491902,25.1000005386304,23.9377905323636
"Gen-171","Target",32.6536608794704,31.9875227804296,21.9034922788851,26.0792741230689,29.5940597483423,28.3066847987939
"Gen-172","Target",32.0033475339878,31.126387710683,26.7294717845507,34.1709709709976,32.0196396387182,27.8476499752142
"Gen-173","Target",28.4160135376733,34.2581191125792,19.2489128394518,34.3472031077836,23.3381274715066,25.8809877203312
"Gen-174","Target",27.7333784061484,20.276648754254,31.7040662160143,21.5960655754898,22.1905422629789,34.1783715765923
"Gen-175","Target",22.5223876514938,28.2774943811819,30.8649976388551,18.2612432572059,25.7295145958196,32.9211723911576
"Gen-176","Target",30.6742225463968,19.6402763896622,23.7610397986136,26.3154529950116,27.5960245877504,31.0296041292604
"Gen-177","Target",32.9348623875994,26.7445438499562,32.7305092145689,33.5121644558385,18.4639486130327,29.9049775658641
"Gen-178","Target",18.1404796217103,25.5658574092668,27.9607472766656,29.0570757808164,22.7940373944584,25.8245323882438
"Gen-179","Target",26.2756165501196,19.7801986010745,33.2602125629783,25.4208192790393,29.6474248289596,23.3696850195993
"Gen-180","Target",27.6766479252838,24.6643672778737,20.1045906341169,18.7902978537604,31.474015528569,23.8138732363004
"Gen-181","Target",20.331300141057,31.1588526777923,33.3307845690288,31.5402524303645,24.9095245217904,31.6866309070028
"Gen-182","Target",18.4668323891237,33.3885043980554,26.5032816107851,26.9383637309074,20.0206887414679,32.5410934516694
"Gen-183","Target",31.2531565122772,22.9856514462736,34.9177338799927,18.7365240496583,21.8842074072454,33.5836583201308
"Gen-184","Target",30.5513112740591,22.1042977089528,28.7390728357714,28.2571536649484,20.0854465567973,28.3876085181255
"Gen-185","Target",19.585643617902,18.1204720882233,28.6824624522123,20.4055483192205,21.5279564231168,24.4535463650245
"Gen-186","Target",31.474689810304,19.3961563396733,27.6847669179551,26.4130087227095,21.0377125283703,28.8002644632943
"Gen-187","Target",26.4304977434222,33.3856832750607,22.2330317571759,25.9190659876913,18.9522309026215,18.62023403286
"Gen-188","Target",26.903098306153,22.5215671726037,21.2536431655753,24.0099841766059,18.4064308777452,27.362376926234
"Gen-189","Target",27.80323116621,25.4639291889034,21.8373809682671,29.2420602531638,22.9976373647805,19.0004916973412
"Gen-190","Target",32.8406378699001,21.0246237467509,31.5842483022716,33.4560314216651,29.3473300102632,34.2089736382477
"Gen-191","Target",27.024377934169,22.8054983750917,21.0820559905842,23.9308883096091,22.0750595445279,30.3600957139861
"Gen-192","Target",24.0695714273024,31.7356351080816,30.0070714494213,18.8044538872782,29.661190247396,29.2265380187891
"Gen-193","Target",28.7424975247122,18.6516824199352,31.7212633253075,20.5189857261721,23.827244295273,33.4188852086663
"Gen-194","Target",29.1258999360725,34.4231163684744,18.3440181897022,28.2459674966522,26.7436660495587,29.2910451109055
"Gen-195","Target",33.4068892721552,30.460770789301,31.8140641939826,27.3845021652523,19.6552942050621,27.9740049869288
"Gen-196","Target",34.285224625608,31.5199647925328,20.2476561476942,20.331211514771,25.7422410747968,30.635434334632
"Gen-197","Target",23.9241373662371,21.1668303282931,25.1709598468151,34.202960805269,20.6466829169076,29.9753588063177
"Gen-198","Target",20.473964047851,34.9583833704237,21.4483842991758,28.8319348851219,22.6532880030572,20.657930356916
"Gen-199","Target",33.6271724333055,26.0928796611261,32.2038494949229,32.3615605309606,34.7013301246334,23.6157498566899
"Gen-200","Target",24.8793352684006,19.3488542216364,22.1397822315339,29.9806666227523,23.9005680107512,23.6283280011266
"Gen-201","Target",31.8341289698146,31.1974624535069,26.3264798251912,27.693940009689,24.4528705039993,18.3171129457187
"Gen-202","Target",22.4052567833569,20.375665467931,33.9609824153595,31.9775594577659,30.4426750994753,19.0174780129455
"Gen-203","Target",34.2580021342728,21.3178359908052,24.2318655280396,31.7875149473548,34.6415363866836,25.0719950518105
"Gen-204","Target",26.8924764550757,24.8624881717842,21.2577700410038,27.5758401975036,33.5545146954246,30.5836688692216
"Gen-205","Target",21.6697406691965,21.1989382412285,25.637718963204,30.2064090815838,22.565585471224,21.2455493109301
"Gen-206","Target",26.131655179197,28.068276202539,19.1540037528612,18.4075757127721,25.1475350498222,21.223837723257
"Gen-207","Target",29.7123131395783,34.0365031769034,34.7995304362848,21.6678601540625,30.6238602031954,21.2689787349664
"Gen-208","Target",26.7947708570864,27.3797952786554,29.1779600242153,27.9971884968691,19.7765571891796,34.906275503803
"Gen-209","Target",34.7429139295127,30.4508640717249,28.8168086369988,21.4457350377925,25.1483770648483,24.9189712780062
"Gen-210","Target",25.5964178314898,30.9549739963841,18.0502124412451,24.342560665682,19.4309313809499,34.5295406619553
"Gen-211","Target",20.4954461120069,31.6132094417699,29.2853955186438,31.3968081998173,26.4360952943098,22.3482397226617
"Gen-212","Target",26.38628852088,29.5782022888307,26.7222483800724,34.1372680738568,29.4658055154141,28.3254884183407
"Gen-213","Target",23.8189743636176,31.2987581740599,32.7162711014971,18.7058338248171,27.6055212835781,26.6661813871469
"Gen-214","Target",29.9256518012844,27.6589436461218,34.6790353395045,31.194877155358,32.5217818587553,18.5169853675179
"Gen-215","Target",28.8293944958132,29.7988946919795,23.8780919318087,20.5174763482064,34.477939917706,20.0286594312638
"Gen-216","Target",25.8298837321345,24.930506010307,23.5512475499418,27.1216990007088,32.7930254351813,24.9973884618375
"Gen-217","Target",19.7017563465051,31.3149870359339,25.3801594816614,19.2449630820192,18.4783155154437,21.6220724843442
"Gen-218","Target",21.2894294750877,25.2274943452794,26.6719061362091,26.6455582154449,27.1958840072621,34.243187821703
"Gen-219","Target",28.4709742991254,34.7420801117551,20.5522328892257,33.8907857579179,27.7734968077857,22.9017515485175
"Gen-220","Target",19.7366936430335,33.0818372778594,27.0089908933733,21.7800251320004,19.6790223366115,30.800415314734
"Gen-221","Target",21.7086638370529,33.8133064112626,26.2960366504267,33.2834752986673,21.7394498286303,19.2518798904493
"Gen-222","Target",30.1988153315615,30.1029164337087,18.6808733402286,27.4507281465922,25.2092718570493,26.9458597074263
"Gen-223","Target",22.0962842199951,34.2205542966258,26.7032941381913,29.4582469807938,24.7960072439164,26.6133273118176
"Gen-224","Target",23.0881310764235,29.1549123767763,22.5456087873317,30.7231800456066,24.2489840290509,30.6516454205848
"Gen-225","Target",20.1334647543263,18.2640032866038,19.7358046015725,32.4862540857866,22.7166860494763,18.0326878132764
"Gen-226","Target",26.3586162524298,20.7333874243777,25.4679970566649,34.5358443970326,26.7271558959037,20.6215067622252
"Gen-227","Target",28.8370115195867,33.1300033587031,30.4912651900668,33.8679865300655,23.2086917948909,21.0009946117643
"Gen-228","Target",19.2474213640671,23.9605102138594,23.1355956199113,30.8395379085559,18.9134709043428,18.7548310200218
"Gen-229","Target",23.2620795713738,18.2350052099209,19.2676809269469,21.1335621159524,34.2459818751086,28.9390905601904
"Gen-230","Target",19.0837497303728,22.7198304915801,22.7727122856304,31.0498482356779,21.869317375822,30.4320552828722
"Gen-231","Target",28.8159401975572,26.6979850789066,22.6609775673132,24.8307354962453,32.3953106999397,19.3148774937727
"Gen-232","Target",23.0936080035754,29.2383166465443,33.4555855947547,34.8202856113203,25.5968116486911,19.4115606616251
"Gen-233","Target",33.8856116547249,20.9857275020331,31.4521523527801,18.9709752334747,19.3310016712639,26.4530967061874
"Gen-234","Target",21.6128722992726,32.2219503144734,18.2273620704655,21.9239792753942,20.8789747874252,24.1168268474285
"Gen-235","Target",24.8818173150066,22.9426321971696,21.64947911934,32.5480237731244,34.1284320675768,29.8708477062173
"Gen-236","Target",21.197705484461,20.7274731961079,22.8382960618474,34.4507188117132,27.0775534366257,34.396873104386
"Gen-237","Target",33.8323199735023,24.0594111168757,22.2759783351794,19.5063032538164,18.3805527898949,30.5113502710592
"Gen-238","Target",34.3025033434387,30.3121505200397,33.7072977402713,34.5932033166755,34.0706553009804,30.7349177068099
"Gen-239","Target",28.6466059295926,21.4627496183384,18.6090416661464,19.3095761528239,26.9911936181597,27.3575139353052
"Gen-240","Target",21.3015442937613,24.1846433600876,28.6340065775439,27.9690876549575,24.1795256403275,21.7436059387401
"Gen-241","Target",25.9858993901871,32.6323119585868,19.1139823133126,18.8276202823035,31.8741273968481,33.3072421683464
"Gen-242","Target",21.8292840025388,22.9649821901694,32.947651096154,34.225675649941,31.8162527934182,25.0242183867376
